OTU	ED10_S_Wi2013	EN17_S_Wi2013	EN20_S_Wi2013	EOI15_S_Wi2013	EOI20_S_Wi2013	EOK10_S_Wi2013	EOK20_S_Wi2013_PS	EU08_S_Wi2013	LD10_S_Wi2013_PS_A	LN20_S_Wi2013_PS	LOK10_S_Wi2013	EN15_S_Wi2013	EN30_S_Wi2013	EB10_S_Wi2013
SWARM_1911	0	0	0	0	0	3	0	46	0	0	0	0	0	0
SWARM_1913	0	14	10	6	7	2	0	1	0	16	0	7	3	1
SWARM_14160	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14161	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_14162	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14163	0	0	0	0	0	0	14	0	0	0	0	0	0	10
SWARM_14164	0	0	0	0	0	0	10	0	0	0	0	0	0	0
SWARM_14165	0	0	0	0	0	0	6	0	0	0	0	0	0	0
SWARM_14167	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_7610	0	1	1	0	0	0	0	0	0	0	0	8	0	0
SWARM_4321	0	0	0	0	0	0	0	1	35	3	11	0	0	0
SWARM_2586	0	5	36	1	0	0	0	0	0	0	0	0	0	0
SWARM_2587	1	5	7	0	2	24	0	7	0	0	0	0	0	0
SWARM_2582	0	13	0	0	0	0	0	0	0	2	2	0	12	0
SWARM_2583	0	32	1	1	5	0	2	2	0	0	0	0	6	0
SWARM_2580	0	3	28	0	0	0	0	0	0	3	0	13	0	0
SWARM_5588	0	0	0	0	0	0	0	0	0	11	0	0	0	12
SWARM_5587	1	2	0	0	0	0	0	0	0	0	0	8	0	0
SWARM_5585	0	16	3	5	27	7	0	5	0	0	1	3	1	2
SWARM_5584	0	0	0	0	0	0	6	0	0	5	0	0	0	2
SWARM_7694	0	0	0	0	0	0	0	0	0	0	0	0	0	12
SWARM_8765	0	4	1	4	0	0	0	1	0	0	0	5	0	0
SWARM_2058	0	0	0	0	1	0	3	0	11	16	52	0	0	5
SWARM_2053	12	16	27	0	0	12	0	3	0	0	0	0	0	0
SWARM_2054	12	19	13	0	1	13	0	4	0	0	0	0	0	0
SWARM_2055	5	1	1	1	1	21	0	8	0	0	0	0	1	0
SWARM_789	0	4	61	10	11	16	0	8	0	0	0	0	0	2
SWARM_786	3	20	16	2	29	13	0	27	3	0	0	3	1	0
SWARM_785	2	12	51	0	0	66	0	31	0	0	0	0	1	0
SWARM_784	4	5	48	5	8	7	0	17	2	0	1	0	2	0
SWARM_783	26	47	18	1	11	2	0	10	0	1	0	4	1	1
SWARM_782	23	38	48	0	14	106	0	59	3	0	0	0	1	4
SWARM_781	0	8	7	20	38	6	0	6	0	2	2	0	0	1
SWARM_780	47	11	20	3	1	12	0	7	0	0	0	0	0	4
SWARM_255	0	0	0	0	0	0	4	0	7	3	0	0	0	469
SWARM_254	0	0	0	4	41	0	0	1	2	20	130	0	9	8
SWARM_257	8	34	21	4	11	27	4	120	0	0	0	0	0	0
SWARM_256	3	28	124	198	195	62	0	41	0	34	16	0	5	1
SWARM_251	5	106	107	55	339	202	0	46	11	73	166	3	65	21
SWARM_253	47	81	54	5	26	58	0	222	0	0	0	3	2	10
SWARM_252	57	28	84	2	5	56	0	64	0	0	0	6	1	3
SWARM_259	0	0	0	0	0	1	4	0	5	134	40	0	31	10
SWARM_258	0	8	121	22	23	86	0	31	0	9	0	0	1	1
SWARM_10911	0	0	0	0	0	0	4	0	0	5	0	0	1	0
SWARM_12207	0	0	0	0	0	0	0	0	0	0	0	10	0	0
SWARM_12206	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_12202	0	0	0	0	0	0	0	0	0	0	0	6	0	0
SWARM_12201	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_12200	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_12209	0	2	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_12208	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_4041	0	0	0	0	0	0	0	0	21	0	1	0	0	0
SWARM_4040	0	0	0	0	0	0	0	0	25	3	4	0	0	1
SWARM_4045	0	0	0	0	0	0	0	0	23	0	3	0	0	0
SWARM_1006	0	0	4	3	50	0	0	1	6	5	72	0	12	3
SWARM_8	71	342	1341	1	140	16	0	53	2	6	0	1	19	1
SWARM_9	0	19	10	3	120	0	0	2	14	531	633	0	391	2
SWARM_6	226	101	447	13	18	264	1	1886	0	12	5	0	18	4
SWARM_4	1	10	12	23	322	77	23	13	606	824	2410	0	166	105
SWARM_5	0	0	0	0	10	3	391	0	645	2635	1089	0	180	95
SWARM_2	6	2579	117	25	58	193	3	86	0	4	0	0	36	13
SWARM_3	3	181	2028	20	227	406	0	169	10	24	17	0	24	12
SWARM_0	8	3194	1600	5663	1141	106	0	335	11	286	21	31	485	14
SWARM_1	1032	2841	312	0	3	11	0	317	0	10	0	13	2	81
SWARM_3089	0	7	2	3	5	7	0	2	0	0	2	8	3	0
SWARM_3086	0	1	0	0	0	0	0	0	0	0	0	20	0	0
SWARM_3080	1	2	6	0	0	0	0	6	0	0	1	6	0	0
SWARM_3557	0	0	0	0	0	0	0	0	0	0	0	0	0	17
SWARM_3553	6	6	12	0	0	23	1	4	0	0	0	3	0	1
SWARM_3551	0	0	0	0	0	0	0	0	0	0	0	0	0	19
SWARM_4280	0	0	0	0	0	0	4	0	0	5	8	0	0	0
SWARM_5627	0	0	0	0	0	0	0	0	0	0	0	18	0	0
SWARM_5624	0	0	0	0	0	0	0	0	0	0	0	13	0	0
SWARM_5620	0	0	0	0	0	0	0	0	0	0	0	12	0	0
SWARM_5629	0	0	0	0	0	0	0	0	0	0	0	17	0	0
SWARM_867	0	0	0	0	0	0	0	0	0	28	51	0	5	0
SWARM_865	1	23	2	0	4	4	0	50	0	0	0	0	5	6
SWARM_862	0	0	0	0	6	1	0	3	0	0	0	0	0	77
SWARM_863	0	34	5	43	69	7	6	4	0	3	0	0	3	7
SWARM_861	0	0	0	0	0	0	0	0	19	83	3	0	0	0
SWARM_868	21	13	14	0	1	13	0	16	0	0	0	0	1	0
SWARM_869	19	20	27	0	2	36	0	14	0	0	0	0	1	1
SWARM_7710	0	0	0	0	0	0	0	0	0	0	0	0	0	14
SWARM_58	70	109	373	16	13	148	0	170	0	9	1	0	9	3
SWARM_59	0	49	86	61	324	135	0	100	4	24	8	0	17	13
SWARM_54	34	63	312	3	49	327	0	569	0	0	1	0	4	10
SWARM_55	3	117	387	46	146	584	0	84	3	15	2	14	12	41
SWARM_56	5	11	86	119	606	100	33	52	193	546	1149	1	187	69
SWARM_50	3	753	39	1	1	13	4	7	0	0	0	2	2	5
SWARM_51	364	109	27	2	8	58	0	260	0	4	0	2	1	3
SWARM_52	1	73	1209	1	43	131	0	28	0	1	1	0	11	2
SWARM_53	0	11	46	0	37	33	5	33	0	0	139	340	0	1
SWARM_28980	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_8136	0	0	0	0	0	0	5	0	0	0	0	0	0	2
SWARM_3710	0	0	0	0	0	0	0	0	33	21	15	0	5	0
SWARM_3712	0	1	0	0	4	0	7	0	0	37	1	0	3	2
SWARM_1718	0	0	4	0	20	1	0	1	9	3	1	0	3	1
SWARM_1719	0	0	2	4	10	2	0	0	0	6	59	0	3	0
SWARM_1716	0	0	0	0	0	0	0	0	0	0	0	0	0	38
SWARM_1717	0	0	0	0	2	31	0	7	0	1	0	0	0	5
SWARM_1714	0	1	2	0	19	0	0	0	0	2	6	0	12	0
SWARM_1715	0	0	0	0	0	0	0	0	0	0	0	0	0	41
SWARM_1712	1	16	2	14	25	0	0	2	0	2	8	0	1	2
SWARM_1713	0	0	0	0	0	0	0	0	33	15	23	0	7	7
SWARM_1710	7	10	32	1	8	44	0	19	0	0	0	0	4	0
SWARM_1711	0	26	0	0	1	0	0	1	0	18	12	0	9	0
SWARM_9265	0	0	0	0	0	0	4	0	4	3	0	0	3	0
SWARM_8850	0	3	0	0	0	0	6	0	0	0	0	0	2	0
SWARM_15676	0	0	1	0	0	0	0	0	0	0	0	5	0	0
SWARM_15673	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_15678	0	0	0	0	0	0	0	0	0	0	0	6	0	0
SWARM_3001	0	0	1	1	5	1	3	0	0	4	22	5	4	0
SWARM_421	8	17	80	1	13	32	0	37	1	0	0	4	1	0
SWARM_3544	0	0	0	0	0	0	0	2	0	0	0	0	0	23
SWARM_6471	0	1	1	12	0	0	0	0	0	0	0	0	0	0
SWARM_3542	0	0	0	0	0	0	0	0	0	0	0	0	1	61
SWARM_1994	0	0	0	0	3	0	7	0	0	6	17	0	12	2
SWARM_1991	0	0	0	0	0	0	0	0	0	6	41	0	0	0
SWARM_1998	0	1	17	2	5	6	0	3	0	0	0	12	0	0
SWARM_1999	0	24	15	0	0	0	0	0	0	0	0	0	0	0
SWARM_5299	0	1	0	0	1	0	0	0	0	17	1	0	9	1
SWARM_11389	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_11388	0	0	0	0	0	0	6	0	0	0	0	0	0	0
SWARM_11382	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_11381	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_11380	0	0	0	0	0	0	12	0	0	1	0	0	0	7
SWARM_11387	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_11386	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_11385	0	0	0	0	0	0	6	0	0	0	0	0	0	0
SWARM_11384	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_2749	0	0	2	32	6	1	0	0	0	0	16	0	1	0
SWARM_2742	0	0	0	0	0	0	0	0	0	33	0	0	1	0
SWARM_2744	0	0	0	0	0	0	5	0	0	8	9	0	1	0
SWARM_2746	0	1	1	11	11	4	0	1	0	0	0	0	0	4
SWARM_7101	0	0	0	0	0	0	4	0	0	3	0	0	0	3
SWARM_3900	0	0	2	15	23	1	0	0	0	0	0	0	0	0
SWARM_1508	0	0	0	0	0	0	0	2	0	4	44	0	3	1
SWARM_1505	0	2	0	3	28	0	0	0	0	5	38	0	8	1
SWARM_1504	0	0	0	0	0	1	0	0	8	51	20	0	9	2
SWARM_1503	0	0	0	0	8	0	0	0	0	43	0	1	25	0
SWARM_1501	0	0	0	0	0	0	3	0	67	15	55	0	1	2
SWARM_1500	0	0	2	8	58	0	0	0	0	0	0	0	0	0
SWARM_4714	0	0	0	0	0	0	0	0	0	0	0	0	0	13
SWARM_4718	0	0	0	0	0	0	0	0	0	0	0	0	0	15
SWARM_1948	0	5	9	16	16	9	0	5	0	0	0	0	0	0
SWARM_1945	0	19	0	9	19	6	0	4	1	13	1	0	2	0
SWARM_4716	0	0	0	0	0	0	0	0	0	0	0	0	0	19
SWARM_10146	0	0	0	0	0	0	0	0	0	0	0	8	0	0
SWARM_10148	0	0	0	0	0	0	0	0	0	0	0	6	0	0
SWARM_9591	0	0	0	0	0	0	6	0	0	1	0	0	0	0
SWARM_2508	0	0	4	2	22	0	0	2	0	0	0	0	0	0
SWARM_2509	0	0	0	1	1	1	5	20	0	0	3	0	0	1
SWARM_2506	0	0	3	1	13	0	0	0	0	0	0	0	10	0
SWARM_2507	0	1	2	0	0	26	0	1	0	0	0	0	0	0
SWARM_2500	0	1	3	0	0	31	0	16	0	0	0	0	0	0
SWARM_4832	0	0	14	25	9	22	0	3	0	0	0	0	0	0
SWARM_707	0	2	0	0	1	0	5	0	0	0	0	0	1	203
SWARM_705	22	26	39	2	9	25	0	31	0	4	1	0	1	1
SWARM_704	0	1	0	1	9	0	0	1	17	30	46	0	9	29
SWARM_703	0	0	0	0	0	0	0	0	0	0	98	0	1	0
SWARM_702	0	0	0	0	0	0	0	0	1	100	21	0	8	1
SWARM_709	0	0	0	0	0	0	0	0	0	103	4	0	0	0
SWARM_708	0	0	0	0	0	0	0	0	22	5	66	0	0	0
SWARM_18859	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_18857	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SWARM_1073	0	0	0	0	0	0	0	0	25	64	52	0	15	4
SWARM_1072	0	0	0	0	0	0	0	0	0	40	32	0	11	0
SWARM_1071	17	11	21	0	0	29	0	10	0	0	0	0	1	1
SWARM_1070	0	0	2	5	9	0	2	0	0	10	28	0	14	0
SWARM_1079	5	15	10	0	0	33	0	18	0	0	0	0	0	0
SWARM_1078	29	25	3	0	0	10	0	4	1	4	0	0	0	2
SWARM_886	0	75	2	1	19	1	0	0	0	2	1	0	2	0
SWARM_5317	0	0	0	0	6	0	7	0	0	0	0	0	2	0
SWARM_1334	0	0	0	0	0	0	0	0	18	0	89	0	1	0
SWARM_1336	0	0	0	6	49	0	0	0	0	0	0	0	0	0
SWARM_1337	2	0	0	0	5	25	0	75	0	0	0	0	0	1
SWARM_1332	0	0	0	0	1	0	0	0	25	47	2	0	3	26
SWARM_4207	0	0	0	0	0	0	0	0	24	9	0	0	1	0
SWARM_4209	0	0	0	0	0	0	0	0	17	3	0	0	1	0
SWARM_5156	0	0	1	12	0	0	0	0	0	0	0	2	0	0
SWARM_5151	0	0	3	0	0	0	0	0	0	0	0	9	0	0
SWARM_5152	0	0	1	0	1	0	0	2	0	0	0	9	0	0
SWARM_2318	0	0	3	21	10	0	0	0	0	0	0	0	0	0
SWARM_2314	0	1	34	0	0	0	0	0	0	4	0	0	0	0
SWARM_2311	0	1	0	4	26	0	0	0	0	0	0	0	1	0
SWARM_2310	1	0	0	0	1	35	0	2	0	0	0	0	0	1
SWARM_516	6	60	16	0	1	21	0	22	0	2	0	0	0	2
SWARM_517	0	151	8	1	7	4	4	1	0	34	2	0	14	1
SWARM_514	63	118	57	0	2	7	0	18	0	0	0	1	0	5
SWARM_515	44	10	51	3	1	52	0	22	0	3	0	6	0	0
SWARM_513	0	0	0	0	1	0	0	0	0	56	19	0	45	13
SWARM_510	0	13	98	3	8	12	0	7	1	0	0	0	5	2
SWARM_9594	0	0	0	0	0	0	9	0	0	0	0	0	0	0
SWARM_9596	0	0	0	0	0	0	7	0	0	0	0	0	0	0
SWARM_519	5	19	83	4	90	40	0	97	1	10	2	2	12	6
SWARM_5937	14	13	4	0	0	3	0	1	0	0	0	0	0	0
SWARM_5931	11	1	0	0	0	0	0	2	0	0	0	0	0	0
SWARM_1133	0	0	2	12	68	0	0	0	0	0	2	0	3	0
SWARM_1130	0	0	0	0	0	0	11	0	0	0	0	0	0	85
SWARM_1131	0	0	3	0	8	0	1	0	2	0	2	0	0	50
SWARM_1136	0	0	0	0	0	2	4	0	53	1	11	0	4	3
SWARM_1134	2	3	16	1	5	21	0	67	3	0	1	0	0	1
SWARM_1138	0	0	0	0	25	1	0	1	1	13	55	0	12	0
SWARM_6861	0	0	0	0	0	0	0	0	0	0	0	0	0	12
SWARM_3754	0	0	0	0	1	0	5	0	25	16	29	0	0	3
SWARM_14096	0	0	0	0	0	0	9	0	0	0	2	0	0	1
SWARM_14097	0	0	0	0	0	0	4	0	3	4	0	0	0	0
SWARM_14090	0	0	0	0	0	0	4	0	0	3	0	0	0	0
SWARM_14091	0	0	0	0	0	0	7	0	0	0	0	0	0	0
SWARM_14092	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_14093	0	0	0	0	0	0	4	0	0	0	0	0	0	7
SWARM_14099	0	0	0	0	0	0	8	0	0	0	0	0	0	0
SWARM_5631	0	1	0	0	0	0	0	0	0	0	0	19	0	0
SWARM_359	0	0	1	0	0	172	0	0	0	0	0	0	0	0
SWARM_350	0	0	0	0	0	0	0	0	41	98	71	0	19	0
SWARM_351	0	116	6	7	12	3	0	2	0	22	5	0	7	0
SWARM_352	0	3	177	20	4	54	0	1	0	0	0	0	0	0
SWARM_353	0	0	0	0	0	0	0	0	1	67	310	0	15	0
SWARM_355	1	6	0	0	13	3	0	8	1	101	2	0	5	39
SWARM_356	26	18	40	1	2	75	0	32	1	4	0	0	2	1
SWARM_357	0	20	182	3	4	21	0	20	0	5	0	0	0	3
SWARM_6366	0	0	0	0	1	0	4	1	3	0	1	0	0	8
SWARM_6364	0	0	0	0	0	4	4	0	3	0	0	0	0	2
SWARM_6360	0	0	0	0	0	0	4	0	0	0	3	0	1	1
SWARM_2878	0	0	0	0	0	0	0	0	0	44	1	0	1	2
SWARM_2875	0	0	0	0	0	0	0	0	0	5	42	0	3	0
SWARM_2292	0	2	2	0	1	16	0	0	0	0	0	16	0	0
SWARM_2293	0	8	14	1	2	1	0	3	0	0	0	5	0	0
SWARM_2290	0	0	0	0	0	0	0	0	0	0	0	28	0	0
SWARM_2291	0	1	0	0	0	0	0	0	0	0	0	54	0	0
SWARM_2296	5	29	11	0	0	12	0	8	0	0	1	0	2	0
SWARM_5479	0	0	0	0	0	0	0	0	17	0	0	0	0	0
SWARM_5476	0	0	0	0	0	0	0	0	21	0	0	0	0	0
SWARM_2129	2	1	25	0	8	22	4	14	0	0	0	0	0	0
SWARM_2124	12	9	11	1	10	5	0	16	0	0	2	0	3	0
SWARM_2125	29	129	19	0	1	32	0	14	0	0	0	0	0	1
SWARM_28861	0	0	0	0	0	0	5	0	2	0	0	0	0	0
SWARM_28869	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_4987	10	15	5	1	5	8	0	15	0	0	0	0	0	0
SWARM_8387	0	0	0	0	0	0	0	0	17	0	2	0	1	0
SWARM_8388	0	0	0	0	0	0	0	0	17	0	0	0	0	0
SWARM_3459	1	12	31	0	2	19	0	5	0	0	0	4	1	0
SWARM_3458	0	1	1	30	0	1	0	0	0	0	0	0	0	0
SWARM_3452	0	2	0	0	0	31	0	1	0	0	0	0	0	0
SWARM_3450	0	0	0	0	1	0	0	0	0	0	13	0	0	14
SWARM_3456	0	0	0	0	1	1	1	1	0	15	11	0	7	16
SWARM_2363	0	0	0	0	0	0	0	0	26	67	27	0	2	0
SWARM_3988	20	9	0	0	0	1	0	0	0	0	0	0	1	0
SWARM_3984	0	0	0	0	0	1	7	1	0	7	1	0	0	4
SWARM_3986	13	33	10	0	5	2	0	15	0	0	0	0	0	4
SWARM_3981	0	8	5	0	2	5	0	2	0	0	0	11	5	2
SWARM_3982	17	5	0	0	0	3	0	0	0	0	0	0	0	3
SWARM_1587	0	0	0	0	0	0	0	0	44	2	1	0	1	1
SWARM_1586	1	1	4	1	3	14	0	13	0	0	1	5	0	1
SWARM_1582	1	0	15	20	10	1	0	0	0	0	0	0	0	0
SWARM_1581	3	9	41	3	3	18	12	55	0	1	0	0	0	0
SWARM_1580	0	0	0	0	0	0	0	0	0	0	0	0	0	44
SWARM_1588	0	0	1	0	0	0	0	0	0	11	65	0	10	0
SWARM_18748	0	0	0	0	0	0	9	0	0	0	0	0	0	0
SWARM_18747	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_1891	0	0	0	0	0	0	0	4	0	0	0	0	0	41
SWARM_21599	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_21596	0	0	0	0	0	0	0	0	0	0	0	5	0	0
SWARM_1115	0	2	0	0	0	0	14	0	50	158	38	0	10	18
SWARM_11400	0	0	0	0	0	0	4	0	0	0	5	0	0	0
SWARM_10755	0	1	0	0	0	0	0	0	0	0	0	0	1	17
SWARM_4667	0	0	0	0	0	0	0	0	26	0	9	0	0	0
SWARM_5391	0	32	1	0	0	1	0	0	0	0	2	0	1	6
SWARM_2628	0	0	0	0	0	0	0	0	25	39	25	0	1	0
SWARM_2623	0	0	0	0	0	0	0	1	0	0	43	0	4	0
SWARM_2621	0	0	0	0	1	0	0	0	0	39	2	0	9	0
SWARM_918	0	0	0	0	0	0	1	0	0	73	2	0	0	6
SWARM_919	1	53	5	0	1	4	0	10	0	1	0	0	0	1
SWARM_912	1	4	5	0	2	17	0	43	0	0	0	0	1	15
SWARM_913	0	170	8	0	0	0	0	0	0	0	0	0	4	0
SWARM_910	11	25	21	0	3	62	1	8	0	0	0	0	0	2
SWARM_916	1	4	0	1	9	0	0	3	0	15	39	0	8	5
SWARM_917	0	2	22	19	96	0	0	5	0	8	0	0	2	0
SWARM_915	0	0	0	0	0	1	4	0	39	38	26	0	6	10
SWARM_1621	0	0	0	0	0	0	0	0	0	24	16	0	17	1
SWARM_1626	0	1	34	4	0	6	0	2	0	0	0	0	2	0
SWARM_1625	0	2	38	10	21	16	0	4	0	0	0	0	2	0
SWARM_10176	0	1	3	0	0	0	0	0	0	0	0	10	0	0
SWARM_10175	0	0	0	0	0	0	0	0	0	0	0	6	0	0
SWARM_2429	0	0	0	0	0	0	0	0	0	37	0	0	1	0
SWARM_2426	0	0	0	0	0	0	4	0	0	36	0	0	3	0
SWARM_2423	0	0	0	0	0	0	0	0	0	33	8	0	5	0
SWARM_2396	0	4	0	0	1	1	15	1	0	25	1	0	13	1
SWARM_2394	0	4	35	0	0	0	0	1	0	0	0	0	0	0
SWARM_2393	0	3	1	7	23	0	0	7	0	0	0	0	0	0
SWARM_2398	0	3	32	1	1	8	0	0	0	0	0	0	0	0
SWARM_15706	1	3	5	0	0	1	0	1	0	0	0	5	0	0
SWARM_668	0	38	86	1	0	0	0	0	0	0	0	0	1	0
SWARM_669	0	0	0	0	0	0	36	0	128	23	35	0	0	8
SWARM_660	3	0	12	0	3	39	0	87	0	0	1	0	0	6
SWARM_662	0	1	3	0	19	6	0	3	16	3	69	0	2	5
SWARM_665	27	48	57	4	5	33	0	25	2	1	0	9	9	0
SWARM_666	7	20	28	2	4	4	0	11	0	0	0	59	0	0
SWARM_667	0	0	0	0	0	0	0	115	0	0	0	0	0	0
SWARM_599	0	0	0	0	0	0	0	0	0	112	0	0	0	0
SWARM_596	1	0	1	0	0	1	0	0	15	84	19	0	4	7
SWARM_594	0	3	0	0	2	2	3	3	1	73	27	0	9	9
SWARM_595	0	0	0	0	0	0	0	0	0	25	85	0	10	1
SWARM_592	0	71	7	19	5	0	0	1	0	10	4	0	19	0
SWARM_593	0	22	146	0	0	4	0	4	0	0	0	0	0	0
SWARM_590	0	0	0	0	0	0	2	0	1	86	4	0	18	19
SWARM_591	0	0	0	0	0	0	0	0	0	105	0	0	1	0
SWARM_7275	0	0	0	0	0	21	0	5	0	0	0	0	0	0
SWARM_6895	0	23	4	0	0	0	0	1	0	0	0	0	0	0
SWARM_10544	0	0	0	0	0	0	0	0	0	0	0	0	0	22
SWARM_1869	0	0	0	0	0	0	0	0	55	0	0	0	0	0
SWARM_1864	5	16	23	1	10	40	0	45	0	4	0	0	4	0
SWARM_1865	20	24	47	0	3	64	0	23	0	0	0	7	0	0
SWARM_1867	1	2	0	0	0	0	0	36	0	3	0	0	1	0
SWARM_6077	0	0	0	1	0	0	8	0	0	33	1	0	0	3
SWARM_2989	0	1	1	1	2	0	21	1	0	13	8	0	0	17
SWARM_89	2	20	15	9	84	33	38	13	259	295	591	2	99	263
SWARM_88	2	16	209	3	12	269	0	105	0	0	4	3	2	4
SWARM_83	22	55	175	53	38	21	0	201	0	2	0	0	17	3
SWARM_82	2	55	47	132	412	89	0	49	3	13	92	0	55	20
SWARM_80	0	90	16	24	314	36	28	9	11	1410	705	0	491	88
SWARM_87	1	12	16	0	2	212	0	16	0	170	9	0	43	46
SWARM_86	0	0	0	0	0	0	0	0	50	4	515	0	0	0
SWARM_85	0	0	0	0	0	0	3	0	116	27	356	0	8	10
SWARM_84	1	21	4	30	230	41	0	8	6	50	450	1	47	50
SWARM_3168	0	1	2	7	27	1	0	2	0	0	1	0	0	0
SWARM_3162	0	0	0	0	0	0	0	0	69	5	2	0	1	0
SWARM_3161	0	0	0	0	0	0	0	0	19	17	3	0	2	0
SWARM_3167	0	0	0	0	1	0	0	0	0	47	19	0	4	0
SWARM_3166	0	0	0	0	0	0	4	0	29	13	5	0	1	1
SWARM_3165	0	10	48	2	44	20	0	18	0	8	4	0	3	1
SWARM_10722	0	0	0	0	0	0	4	0	0	0	0	0	0	1
SWARM_3291	20	7	1	0	0	0	0	1	0	0	0	0	0	1
SWARM_19800	0	0	0	0	0	0	0	0	33	0	0	0	0	0
SWARM_28958	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SWARM_5092	0	0	0	0	1	0	0	0	10	10	68	0	1	5
SWARM_3833	0	0	0	0	0	0	0	0	0	0	0	19	0	0
SWARM_3832	0	0	0	0	2	1	4	0	0	0	0	0	0	14
SWARM_3835	1	0	3	0	0	2	0	2	0	0	0	22	0	0
SWARM_3834	0	0	0	0	0	0	0	0	0	0	0	17	0	0
SWARM_3837	0	0	3	3	11	2	0	0	1	2	2	10	3	0
SWARM_1014	3	65	6	0	0	1	0	11	0	0	0	0	1	0
SWARM_1473	4	8	4	0	0	40	0	17	0	0	0	1	0	1
SWARM_1471	12	7	16	0	3	9	0	9	0	0	0	6	0	0
SWARM_1470	12	18	35	1	1	36	0	23	0	0	3	0	0	0
SWARM_1476	0	0	0	0	1	2	0	0	0	0	52	0	7	2
SWARM_1478	0	0	0	0	0	0	0	0	0	53	3	0	0	1
SWARM_983	0	7	49	1	4	0	0	0	0	4	0	0	1	0
SWARM_982	0	10	65	0	0	5	0	3	0	0	0	0	0	0
SWARM_985	0	0	0	0	0	0	1	0	7	55	2	0	4	9
SWARM_5744	2	6	14	0	0	29	0	3	0	2	0	0	1	0
SWARM_2212	0	2	0	25	0	1	0	1	0	0	0	26	2	0
SWARM_2213	0	1	0	12	4	4	0	5	0	1	5	1	2	0
SWARM_2211	0	1	7	1	2	4	0	2	0	0	0	21	0	0
SWARM_2214	0	23	2	4	0	2	0	0	0	0	0	0	5	0
SWARM_2218	1	1	2	4	27	1	0	0	0	0	4	0	1	1
SWARM_2219	0	2	4	9	20	3	0	1	0	0	0	0	1	0
SWARM_419	100	88	3	0	0	1	0	6	0	0	0	0	0	1
SWARM_413	0	0	0	0	0	1	0	0	11	2	328	0	4	0
SWARM_412	0	0	0	0	0	0	0	0	0	146	0	0	0	1
SWARM_411	0	0	0	1	4	0	0	0	37	0	184	0	1	0
SWARM_417	0	26	45	180	162	39	1	45	0	12	8	0	9	9
SWARM_416	0	0	0	0	0	0	0	0	0	128	2	0	15	10
SWARM_415	0	5	42	0	9	116	0	19	0	0	0	0	2	2
SWARM_414	1	1	1	0	0	0	1	0	17	70	52	0	6	39
SWARM_7332	0	0	0	0	1	0	13	0	0	0	0	0	0	2
SWARM_7331	0	0	0	0	0	0	9	0	0	0	0	0	0	0
SWARM_7338	0	0	0	0	0	0	9	0	0	0	0	0	0	0
SWARM_7076	0	0	3	18	7	2	0	1	0	0	0	0	1	0
SWARM_1271	14	15	45	0	14	17	4	18	4	1	0	23	0	3
SWARM_1270	0	0	33	9	38	1	0	1	1	0	2	0	1	0
SWARM_1273	0	0	0	0	0	0	0	0	0	7	40	0	6	0
SWARM_1272	0	0	0	0	0	0	0	0	48	0	11	0	0	3
SWARM_1275	0	0	0	61	1	0	0	0	0	0	0	0	0	0
SWARM_1274	0	0	0	0	0	0	0	1	3	30	30	0	5	0
SWARM_1279	33	12	3	0	0	22	0	4	0	0	0	0	0	0
SWARM_1278	9	12	28	0	4	15	0	7	0	0	0	10	0	1
SWARM_877	0	0	0	0	0	0	0	0	0	50	40	0	7	0
SWARM_3311	0	0	6	11	21	1	0	2	0	0	1	0	0	0
SWARM_14197	0	0	0	0	1	0	4	0	0	0	3	0	0	1
SWARM_161	0	10	20	39	201	4	3	0	0	16	35	0	24	0
SWARM_160	0	0	1	0	5	0	4	0	221	32	203	0	7	31
SWARM_167	0	8	4	0	1	0	0	0	0	0	0	335	0	0
SWARM_166	18	22	92	5	6	302	0	163	0	0	0	0	1	1
SWARM_165	118	45	90	1	3	65	0	93	0	0	0	3	1	9
SWARM_164	19	325	423	7	41	74	13	49	4	58	113	3	19	12
